Speed 	 Time
0 	 0.010003089904785156
0 	 0.0200042724609375
0 	 0.030007123947143555
0 	 0.040009498596191406
0 	 0.05001091957092285
0 	 0.0600123405456543
0 	 0.07001328468322754
0 	 0.08001470565795898
0 	 0.09001708030700684
0 	 0.10002017021179199
0 	 0.11002111434936523
0 	 0.12002253532409668
0 	 0.13002490997314453
0 	 0.14002704620361328
0 	 0.15002942085266113
0 	 0.16003084182739258
0 	 0.17003393173217773
0 	 0.18003630638122559
0 	 0.19003844261169434
0 	 0.2000410556793213
0 	 0.21004247665405273
0 	 0.22004342079162598
0 	 0.23004436492919922
0 	 0.24004483222961426
0 	 0.2500452995300293
0 	 0.26004672050476074
0 	 0.2700486183166504
0 	 0.28004956245422363
0 	 0.2900505065917969
0 	 0.30005335807800293
0 	 0.3100554943084717
0 	 0.32005739212036133
0 	 0.33005857467651367
0 	 0.3400602340698242
0 	 0.35006237030029297
0 	 0.3600635528564453
0 	 0.37006592750549316
0 	 0.3800668716430664
0 	 0.39006900787353516
0 	 0.400071382522583
0 	 0.41007423400878906
0 	 0.4200761318206787
0 	 0.43007683753967285
0 	 0.4400792121887207
0 	 0.45007967948913574
0 	 0.4600822925567627
0 	 0.47008347511291504
0 	 0.4800863265991211
0 	 0.49008727073669434
0 	 0.5000894069671631
0 	 0.5100913047790527
0 	 0.5200929641723633
0 	 0.5300955772399902
0 	 0.5400972366333008
0 	 0.5500988960266113
0 	 0.5601003170013428
0 	 0.5701026916503906
0 	 0.5801041126251221
0 	 0.5901060104370117
0 	 0.6001083850860596
0 	 0.6101105213165283
0 	 0.6201121807098389
0 	 0.6301143169403076
0 	 0.6401157379150391
0 	 0.6501185894012451
0 	 0.6601202487945557
0 	 0.6701207160949707
0 	 0.6801235675811768
0 	 0.6901237964630127
0 	 0.7001256942749023
0 	 0.7101285457611084
0 	 0.720130205154419
0 	 0.7301304340362549
0 	 0.7401309013366699
0 	 0.750133752822876
0 	 0.7601361274719238
0 	 0.7701380252838135
0 	 0.7801403999328613
0 	 0.7901411056518555
0 	 0.8001430034637451
0 	 0.8101439476013184
0 	 0.8201444149017334
0 	 0.8301455974578857
0 	 0.8401472568511963
0 	 0.8501479625701904
0 	 0.860149621963501
0 	 0.8701519966125488
0 	 0.880152702331543
0 	 0.8901548385620117
0 	 0.9001550674438477
0 	 0.9101576805114746
0 	 0.9201581478118896
0 	 0.9301609992980957
0 	 0.9401628971099854
0 	 0.9501640796661377
0 	 0.9601657390594482
0 	 0.9701671600341797
0 	 0.980168342590332
0 	 0.9901702404022217
0 	 1.0001716613769531
0 	 1.0101733207702637
0 	 1.0201759338378906
0 	 1.0301783084869385
0 	 1.040179967880249
0 	 1.0501823425292969
0 	 1.0601842403411865
0 	 1.070185661315918
0 	 1.0801877975463867
0 	 1.0901892185211182
0 	 1.1001901626586914
0 	 1.1101925373077393
0 	 1.1201934814453125
0 	 1.1301941871643066
0 	 1.1401968002319336
0 	 1.1501996517181396
0 	 1.160200834274292
0 	 1.1702024936676025
0 	 1.1802043914794922
